LIBNAME;MEMNAME;NAME;TYPE;LENGTH;LABEL;FORMAT
SKDE19;T19_PARVUS_SHO_2018;gyldig_NCRP_19;Integer;8;Gyldighet av NCRP-kode 19 (NCRP/NPR);GYLDIG
NPR19;M19_AVD1418_UTLEVERINGSFIL;gyldig_NCRP_19;Integer;8;;
NPR19;M19_AVD2014_UTLEVERINGSFIL;gyldig_NCRP_19;Integer;8;;
NPR19;M19_AVD2015_UTLEVERINGSFIL;gyldig_NCRP_19;Integer;8;;
NPR19;M19_AVD2016_UTLEVERINGSFIL;gyldig_NCRP_19;Integer;8;;
NPR19;M19_AVD2017_UTLEVERINGSFIL;gyldig_NCRP_19;Integer;8;;
NPR19;M19_AVD2018_UTLEVERINGSFIL;gyldig_NCRP_19;Integer;8;;
NPR19;M19_DIALYSE1618_UTL_FIL;gyldig_NCRP_19;String;1;;
NPR19;M19_LEGEMIDLER1418_UTL_FIL;gyldig_NCRP_19;String;1;;
NPR19;M19_SHO1418_UTLEVERINGSFIL;gyldig_NCRP_19;Integer;8;;
NPR19;M19_SHO2014_UTLEVERINGSFIL;gyldig_NCRP_19;Integer;8;;
NPR19;M19_SHO2015_UTLEVERINGSFIL;gyldig_NCRP_19;Integer;8;;
NPR19;M19_SHO2016_UTLEVERINGSFIL;gyldig_NCRP_19;Integer;8;;
NPR19;M19_SHO2017_UTLEVERINGSFIL;gyldig_NCRP_19;Integer;8;;
NPR19;M19_SHO2018_UTLEVERINGSFIL;gyldig_NCRP_19;Integer;8;;
NPR19;M19_SYKEHUS1418_UTL_FIL;gyldig_NCRP_19;Integer;8;;
SKDE19;T19_PARVUS_AVD_2014;gyldig_NCRP_2;Integer;8;Gyldighet av NCRP-kode 2 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2015;gyldig_NCRP_2;Integer;8;Gyldighet av NCRP-kode 2 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2016;gyldig_NCRP_2;Integer;8;Gyldighet av NCRP-kode 2 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2017;gyldig_NCRP_2;Integer;8;Gyldighet av NCRP-kode 2 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2018;gyldig_NCRP_2;Integer;8;Gyldighet av NCRP-kode 2 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2014;gyldig_NCRP_2;Integer;8;Gyldighet av NCRP-kode 2 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2015;gyldig_NCRP_2;Integer;8;Gyldighet av NCRP-kode 2 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2016;gyldig_NCRP_2;Integer;8;Gyldighet av NCRP-kode 2 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2017;gyldig_NCRP_2;Integer;8;Gyldighet av NCRP-kode 2 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2018;gyldig_NCRP_2;Integer;8;Gyldighet av NCRP-kode 2 (NCRP/NPR);GYLDIG
NPR19;M19_AVD1418_UTLEVERINGSFIL;gyldig_NCRP_2;Integer;8;;
NPR19;M19_AVD2014_UTLEVERINGSFIL;gyldig_NCRP_2;Integer;8;;
NPR19;M19_AVD2015_UTLEVERINGSFIL;gyldig_NCRP_2;Integer;8;;
NPR19;M19_AVD2016_UTLEVERINGSFIL;gyldig_NCRP_2;Integer;8;;
NPR19;M19_AVD2017_UTLEVERINGSFIL;gyldig_NCRP_2;Integer;8;;
NPR19;M19_AVD2018_UTLEVERINGSFIL;gyldig_NCRP_2;Integer;8;;
NPR19;M19_DIALYSE1618_UTL_FIL;gyldig_NCRP_2;String;1;;
NPR19;M19_LEGEMIDLER1418_UTL_FIL;gyldig_NCRP_2;String;1;;
NPR19;M19_SHO1418_UTLEVERINGSFIL;gyldig_NCRP_2;Integer;8;;
NPR19;M19_SHO2014_UTLEVERINGSFIL;gyldig_NCRP_2;Integer;8;;
NPR19;M19_SHO2015_UTLEVERINGSFIL;gyldig_NCRP_2;Integer;8;;
NPR19;M19_SHO2016_UTLEVERINGSFIL;gyldig_NCRP_2;Integer;8;;
NPR19;M19_SHO2017_UTLEVERINGSFIL;gyldig_NCRP_2;Integer;8;;
NPR19;M19_SHO2018_UTLEVERINGSFIL;gyldig_NCRP_2;Integer;8;;
NPR19;M19_SYKEHUS1418_UTL_FIL;gyldig_NCRP_2;Integer;8;;
SKDE19;T19_PARVUS_AVD_2014;gyldig_NCRP_20;Integer;8;Gyldighet av NCRP-kode 20 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2015;gyldig_NCRP_20;Integer;8;Gyldighet av NCRP-kode 20 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2016;gyldig_NCRP_20;Integer;8;Gyldighet av NCRP-kode 20 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2017;gyldig_NCRP_20;Integer;8;Gyldighet av NCRP-kode 20 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2018;gyldig_NCRP_20;Integer;8;Gyldighet av NCRP-kode 20 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2014;gyldig_NCRP_20;Integer;8;Gyldighet av NCRP-kode 20 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2015;gyldig_NCRP_20;Integer;8;Gyldighet av NCRP-kode 20 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2016;gyldig_NCRP_20;Integer;8;Gyldighet av NCRP-kode 20 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2017;gyldig_NCRP_20;Integer;8;Gyldighet av NCRP-kode 20 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2018;gyldig_NCRP_20;Integer;8;Gyldighet av NCRP-kode 20 (NCRP/NPR);GYLDIG
NPR19;M19_AVD1418_UTLEVERINGSFIL;gyldig_NCRP_20;Integer;8;;
NPR19;M19_AVD2014_UTLEVERINGSFIL;gyldig_NCRP_20;Integer;8;;
NPR19;M19_AVD2015_UTLEVERINGSFIL;gyldig_NCRP_20;Integer;8;;
NPR19;M19_AVD2016_UTLEVERINGSFIL;gyldig_NCRP_20;Integer;8;;
NPR19;M19_AVD2017_UTLEVERINGSFIL;gyldig_NCRP_20;Integer;8;;
NPR19;M19_AVD2018_UTLEVERINGSFIL;gyldig_NCRP_20;Integer;8;;
NPR19;M19_SHO1418_UTLEVERINGSFIL;gyldig_NCRP_20;Integer;8;;
NPR19;M19_SHO2014_UTLEVERINGSFIL;gyldig_NCRP_20;Integer;8;;
NPR19;M19_SHO2015_UTLEVERINGSFIL;gyldig_NCRP_20;Integer;8;;
NPR19;M19_SHO2016_UTLEVERINGSFIL;gyldig_NCRP_20;Integer;8;;
NPR19;M19_SHO2017_UTLEVERINGSFIL;gyldig_NCRP_20;Integer;8;;
NPR19;M19_SHO2018_UTLEVERINGSFIL;gyldig_NCRP_20;Integer;8;;
NPR19;M19_SYKEHUS1418_UTL_FIL;gyldig_NCRP_20;Integer;8;;
SKDE19;T19_PARVUS_AVD_2014;gyldig_NCRP_3;Integer;8;Gyldighet av NCRP-kode 3 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2015;gyldig_NCRP_3;Integer;8;Gyldighet av NCRP-kode 3 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2016;gyldig_NCRP_3;Integer;8;Gyldighet av NCRP-kode 3 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2017;gyldig_NCRP_3;Integer;8;Gyldighet av NCRP-kode 3 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2018;gyldig_NCRP_3;Integer;8;Gyldighet av NCRP-kode 3 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2014;gyldig_NCRP_3;Integer;8;Gyldighet av NCRP-kode 3 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2015;gyldig_NCRP_3;Integer;8;Gyldighet av NCRP-kode 3 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2016;gyldig_NCRP_3;Integer;8;Gyldighet av NCRP-kode 3 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2017;gyldig_NCRP_3;Integer;8;Gyldighet av NCRP-kode 3 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2018;gyldig_NCRP_3;Integer;8;Gyldighet av NCRP-kode 3 (NCRP/NPR);GYLDIG
NPR19;M19_AVD1418_UTLEVERINGSFIL;gyldig_NCRP_3;Integer;8;;
NPR19;M19_AVD2014_UTLEVERINGSFIL;gyldig_NCRP_3;Integer;8;;
NPR19;M19_AVD2015_UTLEVERINGSFIL;gyldig_NCRP_3;Integer;8;;
NPR19;M19_AVD2016_UTLEVERINGSFIL;gyldig_NCRP_3;Integer;8;;
NPR19;M19_AVD2017_UTLEVERINGSFIL;gyldig_NCRP_3;Integer;8;;
NPR19;M19_AVD2018_UTLEVERINGSFIL;gyldig_NCRP_3;Integer;8;;
NPR19;M19_DIALYSE1618_UTL_FIL;gyldig_NCRP_3;String;1;;
NPR19;M19_LEGEMIDLER1418_UTL_FIL;gyldig_NCRP_3;String;1;;
NPR19;M19_SHO1418_UTLEVERINGSFIL;gyldig_NCRP_3;Integer;8;;
NPR19;M19_SHO2014_UTLEVERINGSFIL;gyldig_NCRP_3;Integer;8;;
NPR19;M19_SHO2015_UTLEVERINGSFIL;gyldig_NCRP_3;Integer;8;;
NPR19;M19_SHO2016_UTLEVERINGSFIL;gyldig_NCRP_3;Integer;8;;
NPR19;M19_SHO2017_UTLEVERINGSFIL;gyldig_NCRP_3;Integer;8;;
NPR19;M19_SHO2018_UTLEVERINGSFIL;gyldig_NCRP_3;Integer;8;;
NPR19;M19_SYKEHUS1418_UTL_FIL;gyldig_NCRP_3;Integer;8;;
SKDE19;T19_PARVUS_AVD_2014;gyldig_NCRP_4;Integer;8;Gyldighet av NCRP-kode 4 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2015;gyldig_NCRP_4;Integer;8;Gyldighet av NCRP-kode 4 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2016;gyldig_NCRP_4;Integer;8;Gyldighet av NCRP-kode 4 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2017;gyldig_NCRP_4;Integer;8;Gyldighet av NCRP-kode 4 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2018;gyldig_NCRP_4;Integer;8;Gyldighet av NCRP-kode 4 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2014;gyldig_NCRP_4;Integer;8;Gyldighet av NCRP-kode 4 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2015;gyldig_NCRP_4;Integer;8;Gyldighet av NCRP-kode 4 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2016;gyldig_NCRP_4;Integer;8;Gyldighet av NCRP-kode 4 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2017;gyldig_NCRP_4;Integer;8;Gyldighet av NCRP-kode 4 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2018;gyldig_NCRP_4;Integer;8;Gyldighet av NCRP-kode 4 (NCRP/NPR);GYLDIG
NPR19;M19_AVD1418_UTLEVERINGSFIL;gyldig_NCRP_4;Integer;8;;
NPR19;M19_AVD2014_UTLEVERINGSFIL;gyldig_NCRP_4;Integer;8;;
NPR19;M19_AVD2015_UTLEVERINGSFIL;gyldig_NCRP_4;Integer;8;;
NPR19;M19_AVD2016_UTLEVERINGSFIL;gyldig_NCRP_4;Integer;8;;
NPR19;M19_AVD2017_UTLEVERINGSFIL;gyldig_NCRP_4;Integer;8;;
NPR19;M19_AVD2018_UTLEVERINGSFIL;gyldig_NCRP_4;Integer;8;;
NPR19;M19_DIALYSE1618_UTL_FIL;gyldig_NCRP_4;String;1;;
NPR19;M19_LEGEMIDLER1418_UTL_FIL;gyldig_NCRP_4;String;1;;
NPR19;M19_SHO1418_UTLEVERINGSFIL;gyldig_NCRP_4;Integer;8;;
NPR19;M19_SHO2014_UTLEVERINGSFIL;gyldig_NCRP_4;Integer;8;;
NPR19;M19_SHO2015_UTLEVERINGSFIL;gyldig_NCRP_4;Integer;8;;
NPR19;M19_SHO2016_UTLEVERINGSFIL;gyldig_NCRP_4;Integer;8;;
NPR19;M19_SHO2017_UTLEVERINGSFIL;gyldig_NCRP_4;Integer;8;;
NPR19;M19_SHO2018_UTLEVERINGSFIL;gyldig_NCRP_4;Integer;8;;
NPR19;M19_SYKEHUS1418_UTL_FIL;gyldig_NCRP_4;Integer;8;;
SKDE19;T19_PARVUS_AVD_2014;gyldig_NCRP_5;Integer;8;Gyldighet av NCRP-kode 5 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2015;gyldig_NCRP_5;Integer;8;Gyldighet av NCRP-kode 5 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2016;gyldig_NCRP_5;Integer;8;Gyldighet av NCRP-kode 5 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2017;gyldig_NCRP_5;Integer;8;Gyldighet av NCRP-kode 5 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2018;gyldig_NCRP_5;Integer;8;Gyldighet av NCRP-kode 5 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2014;gyldig_NCRP_5;Integer;8;Gyldighet av NCRP-kode 5 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2015;gyldig_NCRP_5;Integer;8;Gyldighet av NCRP-kode 5 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2016;gyldig_NCRP_5;Integer;8;Gyldighet av NCRP-kode 5 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2017;gyldig_NCRP_5;Integer;8;Gyldighet av NCRP-kode 5 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2018;gyldig_NCRP_5;Integer;8;Gyldighet av NCRP-kode 5 (NCRP/NPR);GYLDIG
NPR19;M19_AVD1418_UTLEVERINGSFIL;gyldig_NCRP_5;Integer;8;;
NPR19;M19_AVD2014_UTLEVERINGSFIL;gyldig_NCRP_5;Integer;8;;
NPR19;M19_AVD2015_UTLEVERINGSFIL;gyldig_NCRP_5;Integer;8;;
NPR19;M19_AVD2016_UTLEVERINGSFIL;gyldig_NCRP_5;Integer;8;;
NPR19;M19_AVD2017_UTLEVERINGSFIL;gyldig_NCRP_5;Integer;8;;
NPR19;M19_AVD2018_UTLEVERINGSFIL;gyldig_NCRP_5;Integer;8;;
NPR19;M19_DIALYSE1618_UTL_FIL;gyldig_NCRP_5;String;1;;
NPR19;M19_LEGEMIDLER1418_UTL_FIL;gyldig_NCRP_5;String;1;;
NPR19;M19_SHO1418_UTLEVERINGSFIL;gyldig_NCRP_5;Integer;8;;
NPR19;M19_SHO2014_UTLEVERINGSFIL;gyldig_NCRP_5;Integer;8;;
NPR19;M19_SHO2015_UTLEVERINGSFIL;gyldig_NCRP_5;Integer;8;;
NPR19;M19_SHO2016_UTLEVERINGSFIL;gyldig_NCRP_5;Integer;8;;
NPR19;M19_SHO2017_UTLEVERINGSFIL;gyldig_NCRP_5;Integer;8;;
NPR19;M19_SHO2018_UTLEVERINGSFIL;gyldig_NCRP_5;Integer;8;;
NPR19;M19_SYKEHUS1418_UTL_FIL;gyldig_NCRP_5;Integer;8;;
SKDE19;T19_PARVUS_AVD_2014;gyldig_NCRP_6;Integer;8;Gyldighet av NCRP-kode 6 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2015;gyldig_NCRP_6;Integer;8;Gyldighet av NCRP-kode 6 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2016;gyldig_NCRP_6;Integer;8;Gyldighet av NCRP-kode 6 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2017;gyldig_NCRP_6;Integer;8;Gyldighet av NCRP-kode 6 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2018;gyldig_NCRP_6;Integer;8;Gyldighet av NCRP-kode 6 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2014;gyldig_NCRP_6;Integer;8;Gyldighet av NCRP-kode 6 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2015;gyldig_NCRP_6;Integer;8;Gyldighet av NCRP-kode 6 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2016;gyldig_NCRP_6;Integer;8;Gyldighet av NCRP-kode 6 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2017;gyldig_NCRP_6;Integer;8;Gyldighet av NCRP-kode 6 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2018;gyldig_NCRP_6;Integer;8;Gyldighet av NCRP-kode 6 (NCRP/NPR);GYLDIG
NPR19;M19_AVD1418_UTLEVERINGSFIL;gyldig_NCRP_6;Integer;8;;
NPR19;M19_AVD2014_UTLEVERINGSFIL;gyldig_NCRP_6;Integer;8;;
NPR19;M19_AVD2015_UTLEVERINGSFIL;gyldig_NCRP_6;Integer;8;;
NPR19;M19_AVD2016_UTLEVERINGSFIL;gyldig_NCRP_6;Integer;8;;
NPR19;M19_AVD2017_UTLEVERINGSFIL;gyldig_NCRP_6;Integer;8;;
NPR19;M19_AVD2018_UTLEVERINGSFIL;gyldig_NCRP_6;Integer;8;;
NPR19;M19_DIALYSE1618_UTL_FIL;gyldig_NCRP_6;String;1;;
NPR19;M19_LEGEMIDLER1418_UTL_FIL;gyldig_NCRP_6;String;1;;
NPR19;M19_SHO1418_UTLEVERINGSFIL;gyldig_NCRP_6;Integer;8;;
NPR19;M19_SHO2014_UTLEVERINGSFIL;gyldig_NCRP_6;Integer;8;;
NPR19;M19_SHO2015_UTLEVERINGSFIL;gyldig_NCRP_6;Integer;8;;
NPR19;M19_SHO2016_UTLEVERINGSFIL;gyldig_NCRP_6;Integer;8;;
NPR19;M19_SHO2017_UTLEVERINGSFIL;gyldig_NCRP_6;Integer;8;;
NPR19;M19_SHO2018_UTLEVERINGSFIL;gyldig_NCRP_6;Integer;8;;
NPR19;M19_SYKEHUS1418_UTL_FIL;gyldig_NCRP_6;Integer;8;;
SKDE19;T19_PARVUS_AVD_2014;gyldig_NCRP_7;Integer;8;Gyldighet av NCRP-kode 7 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2015;gyldig_NCRP_7;Integer;8;Gyldighet av NCRP-kode 7 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2016;gyldig_NCRP_7;Integer;8;Gyldighet av NCRP-kode 7 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2017;gyldig_NCRP_7;Integer;8;Gyldighet av NCRP-kode 7 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2018;gyldig_NCRP_7;Integer;8;Gyldighet av NCRP-kode 7 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2014;gyldig_NCRP_7;Integer;8;Gyldighet av NCRP-kode 7 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2015;gyldig_NCRP_7;Integer;8;Gyldighet av NCRP-kode 7 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2016;gyldig_NCRP_7;Integer;8;Gyldighet av NCRP-kode 7 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2017;gyldig_NCRP_7;Integer;8;Gyldighet av NCRP-kode 7 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2018;gyldig_NCRP_7;Integer;8;Gyldighet av NCRP-kode 7 (NCRP/NPR);GYLDIG
NPR19;M19_AVD1418_UTLEVERINGSFIL;gyldig_NCRP_7;Integer;8;;
NPR19;M19_AVD2014_UTLEVERINGSFIL;gyldig_NCRP_7;Integer;8;;
NPR19;M19_AVD2015_UTLEVERINGSFIL;gyldig_NCRP_7;Integer;8;;
NPR19;M19_AVD2016_UTLEVERINGSFIL;gyldig_NCRP_7;Integer;8;;
NPR19;M19_AVD2017_UTLEVERINGSFIL;gyldig_NCRP_7;Integer;8;;
NPR19;M19_AVD2018_UTLEVERINGSFIL;gyldig_NCRP_7;Integer;8;;
NPR19;M19_DIALYSE1618_UTL_FIL;gyldig_NCRP_7;String;1;;
NPR19;M19_LEGEMIDLER1418_UTL_FIL;gyldig_NCRP_7;String;1;;
NPR19;M19_SHO1418_UTLEVERINGSFIL;gyldig_NCRP_7;Integer;8;;
NPR19;M19_SHO2014_UTLEVERINGSFIL;gyldig_NCRP_7;Integer;8;;
NPR19;M19_SHO2015_UTLEVERINGSFIL;gyldig_NCRP_7;Integer;8;;
NPR19;M19_SHO2016_UTLEVERINGSFIL;gyldig_NCRP_7;Integer;8;;
NPR19;M19_SHO2017_UTLEVERINGSFIL;gyldig_NCRP_7;Integer;8;;
NPR19;M19_SHO2018_UTLEVERINGSFIL;gyldig_NCRP_7;Integer;8;;
NPR19;M19_SYKEHUS1418_UTL_FIL;gyldig_NCRP_7;Integer;8;;
SKDE19;T19_PARVUS_AVD_2014;gyldig_NCRP_8;Integer;8;Gyldighet av NCRP-kode 8 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2015;gyldig_NCRP_8;Integer;8;Gyldighet av NCRP-kode 8 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2016;gyldig_NCRP_8;Integer;8;Gyldighet av NCRP-kode 8 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2017;gyldig_NCRP_8;Integer;8;Gyldighet av NCRP-kode 8 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2018;gyldig_NCRP_8;Integer;8;Gyldighet av NCRP-kode 8 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2014;gyldig_NCRP_8;Integer;8;Gyldighet av NCRP-kode 8 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2015;gyldig_NCRP_8;Integer;8;Gyldighet av NCRP-kode 8 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2016;gyldig_NCRP_8;Integer;8;Gyldighet av NCRP-kode 8 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2017;gyldig_NCRP_8;Integer;8;Gyldighet av NCRP-kode 8 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2018;gyldig_NCRP_8;Integer;8;Gyldighet av NCRP-kode 8 (NCRP/NPR);GYLDIG
NPR19;M19_AVD1418_UTLEVERINGSFIL;gyldig_NCRP_8;Integer;8;;
NPR19;M19_AVD2014_UTLEVERINGSFIL;gyldig_NCRP_8;Integer;8;;
NPR19;M19_AVD2015_UTLEVERINGSFIL;gyldig_NCRP_8;Integer;8;;
NPR19;M19_AVD2016_UTLEVERINGSFIL;gyldig_NCRP_8;Integer;8;;
NPR19;M19_AVD2017_UTLEVERINGSFIL;gyldig_NCRP_8;Integer;8;;
NPR19;M19_AVD2018_UTLEVERINGSFIL;gyldig_NCRP_8;Integer;8;;
NPR19;M19_DIALYSE1618_UTL_FIL;gyldig_NCRP_8;String;1;;
NPR19;M19_LEGEMIDLER1418_UTL_FIL;gyldig_NCRP_8;String;1;;
NPR19;M19_SHO1418_UTLEVERINGSFIL;gyldig_NCRP_8;Integer;8;;
NPR19;M19_SHO2014_UTLEVERINGSFIL;gyldig_NCRP_8;Integer;8;;
NPR19;M19_SHO2015_UTLEVERINGSFIL;gyldig_NCRP_8;Integer;8;;
NPR19;M19_SHO2016_UTLEVERINGSFIL;gyldig_NCRP_8;Integer;8;;
NPR19;M19_SHO2017_UTLEVERINGSFIL;gyldig_NCRP_8;Integer;8;;
NPR19;M19_SHO2018_UTLEVERINGSFIL;gyldig_NCRP_8;Integer;8;;
NPR19;M19_SYKEHUS1418_UTL_FIL;gyldig_NCRP_8;Integer;8;;
SKDE19;T19_PARVUS_AVD_2014;gyldig_NCRP_9;Integer;8;Gyldighet av NCRP-kode 9 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2015;gyldig_NCRP_9;Integer;8;Gyldighet av NCRP-kode 9 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2016;gyldig_NCRP_9;Integer;8;Gyldighet av NCRP-kode 9 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2017;gyldig_NCRP_9;Integer;8;Gyldighet av NCRP-kode 9 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2018;gyldig_NCRP_9;Integer;8;Gyldighet av NCRP-kode 9 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2014;gyldig_NCRP_9;Integer;8;Gyldighet av NCRP-kode 9 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2015;gyldig_NCRP_9;Integer;8;Gyldighet av NCRP-kode 9 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2016;gyldig_NCRP_9;Integer;8;Gyldighet av NCRP-kode 9 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2017;gyldig_NCRP_9;Integer;8;Gyldighet av NCRP-kode 9 (NCRP/NPR);GYLDIG
SKDE19;T19_PARVUS_SHO_2018;gyldig_NCRP_9;Integer;8;Gyldighet av NCRP-kode 9 (NCRP/NPR);GYLDIG
NPR19;M19_AVD1418_UTLEVERINGSFIL;gyldig_NCRP_9;Integer;8;;
NPR19;M19_AVD2014_UTLEVERINGSFIL;gyldig_NCRP_9;Integer;8;;
NPR19;M19_AVD2015_UTLEVERINGSFIL;gyldig_NCRP_9;Integer;8;;
NPR19;M19_AVD2016_UTLEVERINGSFIL;gyldig_NCRP_9;Integer;8;;
NPR19;M19_AVD2017_UTLEVERINGSFIL;gyldig_NCRP_9;Integer;8;;
NPR19;M19_AVD2018_UTLEVERINGSFIL;gyldig_NCRP_9;Integer;8;;
NPR19;M19_DIALYSE1618_UTL_FIL;gyldig_NCRP_9;String;1;;
NPR19;M19_LEGEMIDLER1418_UTL_FIL;gyldig_NCRP_9;String;1;;
NPR19;M19_SHO1418_UTLEVERINGSFIL;gyldig_NCRP_9;Integer;8;;
NPR19;M19_SHO2014_UTLEVERINGSFIL;gyldig_NCRP_9;Integer;8;;
NPR19;M19_SHO2015_UTLEVERINGSFIL;gyldig_NCRP_9;Integer;8;;
NPR19;M19_SHO2016_UTLEVERINGSFIL;gyldig_NCRP_9;Integer;8;;
NPR19;M19_SHO2017_UTLEVERINGSFIL;gyldig_NCRP_9;Integer;8;;
NPR19;M19_SHO2018_UTLEVERINGSFIL;gyldig_NCRP_9;Integer;8;;
NPR19;M19_SYKEHUS1418_UTL_FIL;gyldig_NCRP_9;Integer;8;;
SKDE19;T19_PARVUS_AVD_2014;gyldig_NCSP_1;Integer;8;Gyldighet av NCSP-kode 1 (NCSP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2015;gyldig_NCSP_1;Integer;8;Gyldighet av NCSP-kode 1 (NCSP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2016;gyldig_NCSP_1;Integer;8;Gyldighet av NCSP-kode 1 (NCSP/NPR);GYLDIG
SKDE19;T19_PARVUS_AVD_2017;gyldig_NCSP_1;Integer;8;Gyldighet av NCSP-kode 1 (NCSP/NPR);GYLDIG
